cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP09-078	宵の吸血鬼・ヴァーニア	ナイトメア		ブースターパック第9弾「光影の二重奏」	フォロワー	SR	2	1	1	吸血鬼		"
起動これをアクト場の『フォレストバット』1体を墓場に置く：下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに4ダメージ。1枚引く。【2】相手のリーダーすべてに2ダメージ。自分のリーダーは体力+2する。1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-078
BP09-079	ブラッドムーン	ナイトメア		ブースターパック第9弾「光影の二重奏」	アミュレット	SR	2			獣		"
ファンファーレ自分のデッキから獣・フォロワー1枚を探し、手札に加える。

起動これをアクト墓場に置く：リーダーすべてに1ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-079
BP09-080	骸の代弁者	ナイトメア		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	1	1	1	死霊術師		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-080
BP09-081	骸の代弁者	ナイトメア		ブースターパック第9弾「光影の二重奏」	フォロワー・エボルヴ	BR		2	2	死霊術師		"
【進化時】自分の墓場のナイトメアフォロワー1枚を選ぶ。それを手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-081
BP09-082	白夜の吸血鬼・ヴァーニア	ナイトメア		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	1	1	2	吸血鬼・光輝		"
自分のターンごとに1回、自分の場に『フォレストバット』が出たとき、自分のリーダーは体力+1する。

ファンファーレ『フォレストバット』1枚をEXエリアに置く。

―――――――――――――――

『フォレストバット』ナイトメア吸血鬼・フォロワーコスト1攻撃力1/体力1
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-082
BP09-083	真夜中の吸血鬼・ヴァーニア	ナイトメア		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	1	2	1	吸血鬼・キラー		"
自分のターンごとに1回、自分の場に『フォレストバット』が出たとき、相手のリーダーすべてに1ダメージ。

ファンファーレ『フォレストバット』1枚をEXエリアに置く。

―――――――――――――――

『フォレストバット』ナイトメア吸血鬼・フォロワーコスト1攻撃力1/体力1
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-083
BP09-084	夜想の死神	ナイトメア		ブースターパック第9弾「光影の二重奏」	フォロワー	BR	6	5	6	死者		"
【突進】

ラストワード相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-084
BP09-085	ポルターガイスト	ナイトメア		ブースターパック第9弾「光影の二重奏」	スペル	BR	1			死者		"
クイック

自分のデッキの上2枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP09-085
BP09-LD02	優しき紫紺・エンネア	ナイトメア		ブースターパック第9弾「光影の二重奏」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP09-LD02
BP10-074	《恋人》・ミルティオ	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	LG	5	4	4	アルカナ・魔界		"
自分のエンドフェイズが来たとき、【ネクロチャージ_20】これは進化する。

ファンファーレ手札1枚を捨てる：自分のデッキの上を元のコスト3以下のフォロワーが2枚公開されるまで公開する。これによって公開した元のコスト3以下のフォロワー2枚を場に出す。残りをシャッフルし、デッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-074
BP10-075	《恋人》・ミルティオ	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	LG		6	6	アルカナ・魔界		"
【進化時】コスト2：相手の場のフォロワーすべてを破壊する。相手のリーダーすべての体力を6にする。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-075
BP10-076	《節制》・ルーゼン	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	LG	7	5	5	アルカナ・魔界		"
これが場にいる限り、自分のリーダーが受けるダメージを-1する。

これが場にいる限り、相手プレイヤーすべては、スタートフェイズ以外でカードを引けない。

ファンファーレ各プレイヤーは、自身の手札が2枚になるように自身の手札を捨てる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-076
BP10-077	マスカレードゴースト・S	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー・アドバンス	LG	6	5	5	死者		"
【疾走】

自分の場に他の「カード名に『ゴースト』を含むフォロワー」が出たとき、それは攻撃力+1して、【突進】を持つ。

ファンファーレ『ジャイアントゴースト』2体を場に出す。

ラストワード自分のEXエリアの『マスカレードゴースト』1枚を選ぶ。それをアクト状態で場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-077
BP10-078	デスブリンガー	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	GR	8	7	7	アルカナ・死者		"
進化コスト1：これは進化する。

ファンファーレ相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに2ダメージ。自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-078
BP10-079	デスブリンガー	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	GR		8	8	アルカナ・死者		"
【進化時】相手の場のフォロワー1体を選ぶ。それを破壊する。それのリーダーに2ダメージ。自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-079
BP10-080	クラッシュデビル・デモニア	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	GR	3	2	3	魔界・シンガー		"
【必殺】【ドレイン】

【攻撃時】相手のリーダーすべてに「これの攻撃力」と同じダメージ。

ファンファーレ【真紅】状態なら、これは攻撃力+1/体力+1して、【突進】【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-080
BP10-081	シンシア・ソウル	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	スペル	GR	4			死者		"
起動コスト4墓場のこれを消滅：自分のEXエリアに『マスカレードゴースト』があるなら、自分のエボルヴデッキの『マスカレードゴースト・S』1枚を場に出してよい。

----------

自分のデッキから『マスカレードゴースト』1枚を探し、場に出す。それは【守護】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-081
BP10-082	ゴーストメイド	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	SR	2	2	2	死者・メイド		"
進化コスト1：これは進化する。

ファンファーレ『ゴースト』1体を場に出す。

―――――――――――――――

『ゴースト』ナイトメア死者・フォロワーコスト1攻撃力1/体力1【疾走】自分のエンドフェイズが来たとき、これは消滅する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-082
BP10-083	ゴーストメイド	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	SR		3	3	死者・メイド		"
【進化時】『ゴースト』1枚をEXエリアに置く。自分のデッキの上1枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-083
BP10-084	飽くなき切望	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	スペル	SR	2			アルカナ・魔界・キラー		"
起動墓場のこれを消滅：相手の場のフォロワー1体を選ぶ。それに4ダメージ。1枚引く。この能力は自分の場に『《節制》・ルーゼン』がいるなら使える。

----------

自分のリーダーに2ダメージ。2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-084
BP10-085	無欲への恩寵	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	アミュレット	SR	1			アルカナ・魔界・光輝		"
ファンファーレこれに恩寵カウンターX個を置く。Xは「自分の手札の枚数」である。

起動これをアクトこれの恩寵カウンター2個を取る：自分のリーダーは体力+1する。

起動コスト1これをアクト墓場に置く：自分のデッキから元のコスト7のアルカナ・カード1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-085
BP10-086	月下の人狼	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	1	1	1	アルカナ・獣		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-086
BP10-087	月下の人狼	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー・エボルヴ	BR		2	2	アルカナ・獣		"
【進化時】相手の場のフォロワー1体を選ぶ。【真紅】状態なら、それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-087
BP10-088	スピリットキュレーター	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	2	2	3	死霊術師		"
ファンファーレ下記から1つチョイスする。【1】『ゴースト』1枚をEXエリアに置く。【2】自分のEXエリアに「カード名に『ゴースト』を含むフォロワー」があるなら、自分のデッキの上3枚を見る。その中から、ナイトメアカード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-088
BP10-089	銀矢の狩人	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	1	2	2	吸血鬼・キラー		"
ファンファーレ自分のリーダーに1ダメージ。

ラストワード自分の場のフォロワー1体を選ぶ。それは攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-089
BP10-090	ソウルボックス	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	フォロワー	BR	7	5	4	魔界		"
【突進】

ファンファーレ相手の場のフォロワー1体を選ぶ。自分の墓場にスペルがあるなら、それを破壊する。

ファンファーレ自分の場にアミュレットがあるなら、相手のリーダーすべてに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-090
BP10-091	巨大なる怨念	ナイトメア		ブースターパック第10弾「Gods of the Arcana」	スペル	BR	4			死者		"
これをプレイする際、自分のEXエリアに「カード名に『ゴースト』を含むフォロワー」があるなら、コストを-3する。

相手の場のフォロワー1体を選ぶ。それに4ダメージ。それのリーダーに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP10-091
