cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP04-054	ミスティアストロジスト	ウィッチ		ブースターパック第4弾「天星神話」	フォロワー	BR	5	5	5	魔法使い・星神		"
【守護】

ファンファーレ【土の秘術】自分のフォロワーすべては攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP04-054
BP04-055	マジックオウル	ウィッチ		ブースターパック第4弾「天星神話」	フォロワー	BR	1	1	1	魔法生物		"
【突進】

ファンファーレラストワード手札のスペル1枚を捨てる：1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP04-055
BP04-056	星見の望遠鏡	ウィッチ		ブースターパック第4弾「天星神話」	アミュレット	BR	0			魔法使い・土の印・星神		"
【スタック】

ファンファーレ自分のデッキの上1枚を見る。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP04-056
BP04-LD03	コーネリア・リ・ブリタニア	ウィッチ		ブースターパック第4弾「天星神話」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP04-LD03
BP04-LD04	ジェレミア・ゴットバルト	ウィッチ		ブースターパック第4弾「天星神話」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP04-LD04
BP05-035	真実の絶傑・ライオ	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー	LG	7	7	7	絶傑・魔法使い		"
進化コスト2：これは進化する。

ファンファーレ手札の魔法使い・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに9ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-035
BP05-036	真実の絶傑・ライオ	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー・エボルヴ	LG		9	9	絶傑・魔法使い		"
【進化時】自分のデッキの上9枚を見る。その中から、元のコスト3以下のカード3枚までEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-3する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-036
BP05-037	破壊の絶傑・リーシェナ	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー	LG	4	2	4	絶傑・アイドル		"
ファンファーレ『白き破壊のアーティファクト』1枚と『黒き破壊のアーティファクト』1枚をEXエリアに置く。

―――――――――――――――

『白き破壊のアーティファクト』ウィッチ絶傑・アイドル・アミュレットコスト1自分のメインフェイズが来たとき、自分のリーダーは体力+2する。

『黒き破壊のアーティファクト』ウィッチ絶傑・アイドル・アミュレットコスト2自分のメインフェイズが来たとき、相手のリーダーすべてに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-037
BP05-038	真実の使徒	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー	GR	3	3	3	絶傑・魔法使い		"
進化コスト1：これは進化する。

ファンファーレ自分の場の魔法使い・フォロワーが3体以上なら、これは攻撃力+2/体力+2して、【守護】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-038
BP05-039	真実の使徒	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー・エボルヴ	GR		4	4	絶傑・魔法使い		"
【進化時】相手の場のフォロワー1体を選ぶ。それに「自分の場の魔法使い・フォロワーの数」の2倍のダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-039
BP05-040	造られし獣人・サフィラ	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー	GR	4	2	6	魔法生物・禁忌		"
【突進】

ファンファーレこれは攻撃力+Xする。Xは「自分の墓場のウィッチフォロワーの数」である。

起動コスト5：これは【疾走】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-040
BP05-041	破壊の歌声	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	スペル	GR	1			絶傑・アイドル		"
下記から1つチョイスする。【1】自分のデッキから『破壊の絶傑・リーシェナ』1枚を探し、手札に加える。【2】コスト2：相手の場のフォロワーすべてに「自分の場のアイドル・カードの枚数」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-041
BP05-042	鉄杖の機構士	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー	SR	5	4	4	魔法使い・超克		"
進化コスト1：これは進化する。

ファンファーレ自分のデッキから元のコスト1のカード1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-042
BP05-043	鉄杖の機構士	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー・エボルヴ	SR		5	5	魔法使い・超克		"
【進化時】自分のデッキから元のコスト1のカード1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-043
BP05-044	真実の宣告	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	スペル	SR	3			絶傑・魔法使い		"
下記から1つチョイスする。自分の場の魔法使い・フォロワーが2体以上なら、代わりに2つまで。

【1】2枚引く。【2】相手のリーダーすべてに3ダメージ。【3】相手の場のフォロワー1体を選ぶ。それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-044
BP05-045	白の章・黒の章	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	スペル	SR	2			絶傑・アイドル		"
クイック

相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の場のアイドル・カードが2枚以上なら、それのリーダーに2ダメージ。自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-045
BP05-046	真実の信者	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー	BR	2	2	2	絶傑・魔法使い		"
自分が魔法使い・カードをプレイしたとき、自分のリーダーは体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-046
BP05-047	破壊の信者	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー	BR	3	3	4	絶傑・アイドル		"
【守護】

ファンファーレ自分の場のアイドル・カードが3枚以上なら、2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-047
BP05-048	破壊の従者	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー	BR	2	2	2	絶傑・アイドル		"
進化コスト2：これは進化する。

ファンファーレ自分の場のアイドル・カードが3枚以上なら、このターン、これの進化コストを0にする。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-048
BP05-049	破壊の従者	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	フォロワー・エボルヴ	BR		4	4	絶傑・アイドル		"
【進化時】相手の場のフォロワー1体を選ぶ。それとそれのリーダーに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-049
BP05-050	誠実なる友	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	スペル	BR	2			絶傑・魔法使い		"
クイック

相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の場に『真実の絶傑・ライオ』がいるなら、代わりに6ダメージ。それのリーダーに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-050
BP05-051	製造術	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	スペル	BR	1			魔法使い・超克		"
クイック

自分のデッキの上2枚を見る。その中から、スペル1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-051
BP05-LD03	遥かなる絆・アン＆グレア	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP05-LD03
BP05-T01	白き破壊のアーティファクト	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	アミュレット・トークン	-	1			絶傑・アイドル		"
自分のメインフェイズが来たとき、自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-T01
BP05-T02	黒き破壊のアーティファクト	ウィッチ		ブースターパック第5弾「永劫なる絶傑」	アミュレット・トークン	-	2			絶傑・アイドル		"
自分のメインフェイズが来たとき、相手のリーダーすべてに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP05-T02
BP06-035	陰陽の開祖・クオン	ウィッチ		ブースターパック第6弾「絶対なる覇者」	フォロワー	LG	15	5	5	挑戦者・陰陽師		"
これをプレイする際、コストを-Xする。Xは「自分の墓場の陰陽師・カードやスペルの枚数の合計」である。

ファンファーレ自分の場に『天后』がいないなら、『天后』1体を出す。

起動これをアクト：自分の場の式神・フォロワー2体まで選ぶ。それは【疾走】を持つ。

―――――――――――――――

『天后』ウィッチ式神・フォロワーコスト4攻撃力4/体力5【オーラ】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP06-035
BP06-036	澄明なる頭脳・博衣こより	ウィッチ		ブースターパック第6弾「絶対なる覇者」	フォロワー	LG	15	5	5	挑戦者・陰陽師		"
これをプレイする際、コストを-Xする。Xは「自分の墓場の陰陽師・カードやスペルの枚数の合計」である。

ファンファーレ自分の場に『天后』がいないなら、『天后』1体を出す。

起動これをアクト：自分の場の式神・フォロワー2体まで選ぶ。それは【疾走】を持つ。

―――――――――――――――

『天后』ウィッチ式神・フォロワーコスト4攻撃力4/体力5【オーラ】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP06-036
BP06-037	魔術の始祖・マナリア	ウィッチ		ブースターパック第6弾「絶対なる覇者」	フォロワー	LG	3	2	4	魔法使い・学院		"
進化コスト1：これは進化する。

これがいる限り、自分が学院・フォロワーをプレイする際、コストを-1する。

ファンファーレ手札の学院・フォロワー1枚を公開：相手の場のフォロワー1体を選ぶ。それに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP06-037
